Berlin, capital of the GDR	1179442	13.980552	1	0
Leipzig	557474	13.23117114	2	0.6931471806
Dresden	521773	13.16498791	3	1.098612289
Karl-Marx-Stadt	319053	12.67311251	4	1.386294361
Magdeburg	288728	12.57324035	5	1.609437912
Rostock	240751	12.39151848	6	1.791759469
Halle	235448	12.36924536	7	1.945910149
Erfurt	213696	12.27230972	8	2.079441542
Potsdam	135093	11.81371871	9	2.197224577
Gera	129242	11.76944189	10	2.302585093
Schwerin	124099	11.72883491	11	2.397895273
Zwickau	120499	11.69939673	12	2.48490665
Cottbus	119642	11.69225923	13	2.564949357
Jena	105664	11.56801953	14	2.63905733
Dessau	103663	11.54890053	15	2.708050201
Brandenburg/Havel	95065	11.46231615	16	2.772588722
Halle-Neustadt	91549	11.42462963	17	2.833213344
Frankfurt/Oder	83362	11.33094785	18	2.890371758
Neubrandenburg	81443	11.30765867	19	2.944438979
Gorlitz	80267	11.29311386	20	2.995732274
Plauen	78786	11.2744906	21	3.044522438
Stralsund	75154	11.22729462	22	3.091042453
Hoyerswerda	70788	11.16744477	23	3.135494216
Weimar	64010	11.0667946	24	3.17805383
Greifswald	62549	11.04370553	25	3.218875825
Wismar	57825	10.96517649	26	3.258096538
Gotha	57750	10.96387863	27	3.295836866
Altenburg	55166	10.9181021	28	3.33220451
Wittenberg	54235	10.90108174	29	3.36729583
Eberswalde-Finow	53442	10.88635223	30	3.401197382
Schwedt/Oder	51981	10.85863355	31	3.433987204
Freiberg	51507	10.849473	32	3.465735903
Riesa	51441	10.8481908	33	3.496507561
Suhl	51263	10.84472452	34	3.526360525
Eisenach	50823	10.83610429	35	3.555348061
Bautzen	50184	10.82345153	36	3.583518938
Merseburg/Saale	49577	10.8112823	37	3.610917913
Eisenhuttenstadt	49313	10.80594302	38	3.63758616
Pirna	48016	10.77928957	39	3.663561646
Halberstadt	47228	10.76274222	40	3.688879454
Nordhausen	47174	10.76159817	41	3.713572067
Stendal	45571	10.72702683	42	3.737669618
Freital	45405	10.72337751	43	3.761200116
Schonebeck/Elbe	44914	10.71250483	44	3.784189634
Zeitz	43822	10.68789125	45	3.80666249
Muhlhausen	43579	10.68233066	46	3.828641396
Wolfen	41065	10.62291146	47	3.850147602
Bernburg/Saale	40994	10.62118099	48	3.871201011
Zittau	40796	10.61633932	49	3.891820298
Weissenfels	39085	10.57349404	50	3.912023005
Gustrow	38839	10.56718018	51	3.931825633
Meissen	38782	10.5657115	52	3.951243719
Greiz	36334	10.50050922	53	3.970291914
Wernigerode	36065	10.49307814	54	3.988984047
Wilhelm-Pieck-Stadt Guben	35303	10.47172323	55	4.007333185
Furstenwalde/Spree	35163	10.46774967	56	4.025351691
Radebeul	35022	10.46373171	57	4.043051268
Kothen/Anhalt	34835	10.45837791	58	4.060443011
Saalfeld/Saale	34483	10.44822173	59	4.077537444
Aschersleben	34461	10.44758353	60	4.094344562
Weisswasser	34180	10.43939596	61	4.110873864
Sangerhausen	33631	10.42320354	62	4.127134385
Naumburg/Saale	33075	10.40653299	63	4.143134726
Rathenow	31919	10.37095672	64	4.158883083
Rudolstadt	31799	10.36719012	65	4.17438727
Senftenberg	31732	10.36508091	66	4.189654742
Wittenberge	31401	10.35459502	67	4.204692619
Arnstadt	29976	10.30815234	68	4.219507705
Glauchau	29919	10.30624901	69	4.234106505
Ilmenau	29229	10.28291665	70	4.248495242
Aue	29006	10.27525798	71	4.262679877
Quedlinburg	28945	10.27315276	72	4.276666119
Apolda	28935	10.27280721	73	4.290459441
Sonneberg	28725	10.2655231	74	4.304065093
Coswig	28640	10.26255962	75	4.317488114
Burg b. Magdeburg	28239	10.24845928	76	4.33073334
Oranienburg	27755	10.23117128	77	4.343805422
Delitzsch	27532	10.22310424	78	4.356708827
Hennigsdorf b. Berlin	27395	10.21811579	79	4.369447852
Eisleben	27390	10.21793326	80	4.382026635
Luckenwalde	27090	10.20691994	81	4.394449155
Neustrelitz	27010	10.20396245	82	4.406719247
Dobeln	26763	10.19477562	83	4.418840608
Forst/Lausitz	26673	10.1914071	84	4.430816799
Annaberg-Buchholz	26547	10.18667203	85	4.442651256
Stassfurt	26445	10.18282238	86	4.454347296
Neuruppin	26225	10.17446843	87	4.465908119
Meiningen	25897	10.16188241	88	4.477336814
Crimmitschau	25660	10.15268864	89	4.48863637
Reichenbach/Vogtl.	25588	10.14987877	90	4.49980967
Strausberg	25147	10.13249388	91	4.510859507
Lauchhammer	24453	10.10450819	92	4.521788577
Waren	24087	10.08942755	93	4.532599493
Spremberg	23940	10.08330598	94	4.543294782
Finsterwalde	23914	10.08221934	95	4.553876892
Falkensee	23837	10.07899427	96	4.564348191
Prenzlau	23679	10.07234386	97	4.574710979
Sondershausen	23576	10.06798452	98	4.584967479
Parchim	23338	10.05783821	99	4.59511985
Borna	23256	10.05431844	100	4.605170186
Sommerda	23111	10.04806397	101	4.615120517
Limbach-Oberfrohna	22680	10.02923876	102	4.624972813
Salzwedel	22662	10.02844479	103	4.634728988
Hettstedt	22105	10.00355911	104	4.644390899
Meerane	21826	9.990857199	105	4.65396035
Bitterfeld	21788	9.989114639	106	4.663439094
Eilenburg	21696	9.984883191	107	4.672828834
Lubbenau/Spreewald	21508	9.976180238	108	4.682131227
Schneeberg	21316	9.967213243	109	4.691347882
Torgau	21306	9.966744002	110	4.700480366
Bad Salzungen	20853	9.945253102	111	4.709530201
Ludwigsfelde	20746	9.940108736	112	4.718498871
Anklam	20403	9.923437228	113	4.727387819
Auerbach/Vogtl.	20347	9.92068876	114	4.736198448
Markkleeberg	20171	9.912001208	115	4.744932128
Haldensleben	20072	9.907081088	116	4.753590191
Werdau	19836	9.895253748	117	4.762173935
Mittweida	19514	9.878887436	118	4.770684624
Oschatz	19289	9.867290264	119	4.779123493
Wurzen	19170	9.861101836	120	4.787491743
Heidenau	19132	9.859117605	121	4.795790546
Bernau b. Berlin	19095	9.8571818	122	4.804021045
Zerbst	18960	9.850086776	123	4.812184355
Konigs Wusterhausen	18839	9.843684468	124	4.820281566
Grossenhain	18763	9.839642124	125	4.828313737
Blankenburg/Harz	18612	9.831561813	126	4.836281907
Lobau	18557	9.828602355	127	4.844187086
Kamenz	18355	9.817657296	128	4.852030264
Possneck	18239	9.811317438	129	4.859812404
Hohenstein-Ernstthal	18060	9.801454827	130	4.86753445
Ribnitz-Damgarten	17858	9.790206866	131	4.875197323
Grimma	17725	9.782731351	132	4.882801923
Schmalkalden	17471	9.768297642	133	4.890349128
Oschersleben/Bode	17309	9.758981876	134	4.8978398
Demmin	17244	9.755219536	135	4.905274778
Schwarzenberg/Erzgeb.	17028	9.742614327	136	4.912654886
Wolgast	17020	9.742144402	137	4.919980926
Genthin	16955	9.738318055	138	4.927253685
Thale/Harz	16685	9.722265391	139	4.934473933
Bad Langensalza	16601	9.717218213	140	4.941642423
Radeberg	16314	9.699778914	141	4.94875989
Heiligenstadt	16009	9.680906343	142	4.955827058
Pasewalk	15797	9.667575328	143	4.96284463
-1.21	16.712			
