Germany 1910		
Berlin	0	14.54366623
Hamburg	0.6931471806	13.74405215
München	1.098612289	13.2987792
Leipzig	1.386294361	13.28762355
Dresden	1.609437912	13.21459245
Coln a Rh	1.791759469	13.15488284
Frankfurt a M	2.079441542	12.93501159
Düsseldorf	2.197224577	12.79031972
Nürnberg	2.302585093	12.7163241
Charlottenburg	2.397895273	12.63126848
Hannover	2.48490665	12.61942325
Essen	2.564949357	12.59355367
Chemnitz	2.63905733	12.5700454
Stuttgart	2.708050201	12.56450904
Magdeburg	2.772588722	12.541219
Bremen	2.890371758	12.40850316
Rixdorf	2.944438979	12.37703409
Duisburg	3.044522438	12.34358423
Dortmund	3.091042453	12.27478681
Kiel	3.135494216	12.26258057
Mannheim	3.17805383	12.17510816
Halle	3.218875825	12.10538453
-1.484	21.246	
